2025-01-31 18:42:23,221 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-13-2025/11 AM/DJI_0930.MP4
2025-01-31 18:42:33,612 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-13-2025/11 AM/DJI_0919.MP4
2025-01-31 18:42:36,825 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-13-2025/11 AM/DJI_0989.MP4
2025-01-31 18:42:38,878 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-13-2025/3 PM/DJI_0115.MP4
2025-01-31 18:43:59,810 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-13-2025/11 AM/DJI_0930.MP4
2025-01-31 18:44:11,336 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-13-2025/11 AM/DJI_0919.MP4
2025-01-31 18:44:14,631 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-13-2025/11 AM/DJI_0989.MP4
2025-01-31 18:44:16,943 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-13-2025/3 PM/DJI_0115.MP4
2025-01-31 18:45:14,207 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-13-2025/11 AM/DJI_0930.MP4
2025-01-31 18:45:24,066 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-13-2025/11 AM/DJI_0919.MP4
2025-01-31 18:45:27,190 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-13-2025/11 AM/DJI_0989.MP4
2025-01-31 18:45:29,563 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-13-2025/3 PM/DJI_0115.MP4
2025-01-31 19:17:45,426 - WARNING - Large file found, processing: /Volumes/BigBoy/portugal trip 2025/1-17-2025/1 AM/DJI_0663.MP4
2025-01-31 19:17:53,300 - WARNING - Large file found, processing: /Volumes/BigBoy/portugal trip 2025/1-17-2025/1 AM/DJI_0697.MP4
2025-01-31 19:18:02,995 - WARNING - Large file found, processing: /Volumes/BigBoy/portugal trip 2025/1-17-2025/1 AM/DJI_0712-1.MP4
2025-01-31 19:18:14,828 - WARNING - Large file found, processing: /Volumes/BigBoy/portugal trip 2025/1-17-2025/2 AM/DJI_0714.MP4
2025-01-31 19:18:37,050 - WARNING - Large file found, processing: /Volumes/BigBoy/portugal trip 2025/1-17-2025/8 AM/DJI_0747-2.MP4
2025-01-31 19:18:46,572 - WARNING - Large file found, processing: /Volumes/BigBoy/portugal trip 2025/1-17-2025/8 AM/DJI_0758.MP4
2025-01-31 19:18:51,941 - WARNING - Large file found, processing: /Volumes/BigBoy/portugal trip 2025/1-17-2025/11 AM/DJI_0875.MP4
2025-01-31 19:19:18,938 - WARNING - Large file found, processing: /Volumes/BigBoy/portugal trip 2025/1-17-2025/10 AM/DJI_0824.MP4
2025-01-31 19:19:23,419 - WARNING - Large file found, processing: /Volumes/BigBoy/portugal trip 2025/1-17-2025/10 AM/DJI_0873.MP4
2025-01-31 19:19:37,313 - WARNING - Large file found, processing: /Volumes/BigBoy/portugal trip 2025/1-11-2025/11 AM/IMG_0348.MOV
2025-01-31 19:19:45,961 - WARNING - Large file found, processing: /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 PM/DJI_0430.MP4
2025-01-31 19:19:51,014 - WARNING - Large file found, processing: /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 PM/DJI_0431.MP4
2025-01-31 19:19:55,188 - WARNING - Large file found, processing: /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 PM/DJI_0431-1.MP4
2025-01-31 19:27:42,924 - ERROR - Could not open video: /Volumes/BigBoy/portugal trip 2025/1-28-2025/1 AM/DJI_0677.MP4
2025-01-31 19:38:22,523 - ERROR - Could not open video: /Volumes/BigBoy/portugal trip 2025/1-27-2025/7 AM/DJI_0031-3.MP4
2025-01-31 19:40:27,496 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/7 AM/DJI_0610.MP4
2025-01-31 19:44:26,716 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/7 AM/DJI_0629.MP4
2025-01-31 19:45:28,648 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/7 AM/DJI_0636.MP4
2025-01-31 19:47:31,851 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/7 AM/DJI_0644.MP4
2025-01-31 19:48:06,394 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/7 AM/DJI_0645.MP4
2025-01-31 19:49:38,278 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/12 PM/DJI_0005.MP4
2025-01-31 19:50:39,530 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/12 PM/DJI_0010.MP4
2025-01-31 19:51:09,465 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/12 PM/DJI_0164.MP4
2025-01-31 19:52:21,836 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/12 PM/DJI_0176.MP4
2025-01-31 19:52:29,175 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/12 PM/DJI_0177.MP4
2025-01-31 19:54:10,839 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/12 PM/DJI_0186.MP4
2025-01-31 19:55:24,295 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/12 PM/DJI_0213.MP4
2025-01-31 19:56:45,675 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/12 PM/DJI_0268.MP4
2025-01-31 20:01:07,270 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/8 AM/DJI_0756.MP4
2025-01-31 20:01:49,427 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/8 AM/DJI_0757.MP4
2025-01-31 20:03:25,506 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/8 AM/DJI_0714-1.MP4
2025-01-31 20:07:04,602 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/8 AM/DJI_0759.MP4
2025-01-31 20:07:29,753 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/8 AM/DJI_0761-1.MP4
2025-01-31 20:07:47,807 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/8 AM/DJI_0760-1.MP4
2025-01-31 20:08:02,943 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/8 AM/DJI_0763.MP4
2025-01-31 20:08:03,006 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/8 AM/DJI_0769-1.MP4
2025-01-31 20:18:41,498 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/9 AM/DJI_0897.MP4
2025-01-31 20:19:13,898 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/9 AM/DJI_0771-1.MP4
2025-01-31 20:26:15,430 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/10 AM/DJI_0580.MP4
2025-01-31 20:26:15,746 - ERROR - Could not open video: /Volumes/BigBoy/portugal trip 2025/1-27-2025/10 AM/DJI_0594.MP4
2025-01-31 20:26:15,761 - ERROR - Could not open video: /Volumes/BigBoy/portugal trip 2025/1-27-2025/10 AM/DJI_0594-1.MP4
2025-01-31 20:26:15,786 - ERROR - Could not open video: /Volumes/BigBoy/portugal trip 2025/1-27-2025/10 AM/DJI_0910.MP4
2025-01-31 20:26:58,300 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/10 AM/DJI_0910-1.MP4
2025-01-31 20:28:14,020 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/10 AM/DJI_0918-3.MP4
2025-01-31 20:28:57,116 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/10 AM/DJI_0921.MP4
2025-01-31 20:34:57,849 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/11 AM/DJI_0960.MP4
2025-01-31 20:38:37,958 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/1 PM/DJI_0280.MP4
2025-01-31 20:39:01,073 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/1 PM/DJI_0297.MP4
2025-01-31 20:39:14,156 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/1 PM/DJI_0281.MP4
2025-01-31 20:39:22,482 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/1 PM/DJI_0286.MP4
2025-01-31 20:39:39,745 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/1 PM/DJI_0328.MP4
2025-01-31 20:39:49,628 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/1 PM/DJI_0329.MP4
2025-01-31 20:47:04,817 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/1 PM/DJI_0394.MP4
2025-01-31 20:48:11,203 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/1 PM/DJI_0502.MP4
2025-01-31 20:51:10,518 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/1 PM/DJI_0539.MP4
2025-01-31 20:51:41,063 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-27-2025/1 PM/DJI_0540.MP4
2025-01-31 20:52:53,582 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/11 AM/DJI_0639-1-1.MP4
2025-01-31 20:53:53,576 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/5 AM/IMG_2946 3.MOV
2025-01-31 20:54:41,425 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/5 AM/IMG_2952 3.MOV
2025-01-31 20:55:07,210 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/12 PM/DJI_0650-1.MP4
2025-01-31 20:58:29,130 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/12 PM/DJI_0678-1.MP4
2025-01-31 20:58:33,026 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/12 PM/DJI_0679.MP4
2025-01-31 21:05:04,783 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/12 PM/DJI_0722-1.MP4
2025-01-31 21:06:26,775 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/6 AM/IMG_2979 3.MOV
2025-01-31 21:08:34,794 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/5 PM/DJI_0725.MP4
2025-01-31 21:15:53,289 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/5 PM/DJI_0761-2.MP4
2025-01-31 21:23:34,265 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/5 PM/DJI_0640-1.MP4
2025-01-31 21:26:36,777 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/10 AM/DJI_0581.MP4
2025-01-31 21:27:11,585 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/10 AM/DJI_0582.MP4
2025-01-31 21:29:38,186 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/4 AM/IMG_2904 3.MOV
2025-01-31 21:30:02,102 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-18-2025/4 AM/IMG_2906 3.MOV
2025-01-31 21:30:02,787 - ERROR - Could not open video: /Volumes/BigBoy/portugal trip 2025/1-19-2025/4 AM/DJI_0796 2.MP4
2025-01-31 21:33:52,906 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-19-2025/4 PM/DJI_0790.MP4
2025-01-31 21:45:50,354 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-14-2025/9 PM/DJI_0108.MP4
2025-01-31 21:46:01,324 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-14-2025/9 PM/DJI_0109.MP4
2025-01-31 21:49:52,262 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-14-2025/5 AM/DJI_0085.MP4
2025-01-31 21:51:43,773 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-22-2025/11 AM/IMG_4008.MOV
2025-01-31 21:51:45,824 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-22-2025/11 AM/IMG_4045.MOV
2025-01-31 21:51:51,189 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-22-2025/11 AM/IMG_4067.MOV
2025-01-31 21:51:58,512 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-22-2025/11 AM/IMG_4061.MOV
2025-01-31 21:52:05,564 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-22-2025/11 AM/IMG_4004.MOV
2025-01-31 21:52:07,856 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-22-2025/11 AM/IMG_4002.MOV
2025-01-31 21:52:13,216 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-22-2025/11 AM/IMG_4003.MOV
2025-01-31 21:52:30,746 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-22-2025/11 AM/IMG_4058.MOV
2025-01-31 21:52:38,881 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-22-2025/10 AM/IMG_3969.MOV
2025-01-31 21:52:44,835 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-22-2025/10 AM/IMG_3970.MOV
2025-01-31 21:52:46,285 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-22-2025/10 AM/IMG_3975.MOV
2025-01-31 21:53:00,890 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-22-2025/12 PM/IMG_4071.MOV
2025-01-31 21:53:11,431 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-23-2025/12 PM/IMG_4093.MOV
2025-01-31 21:53:39,433 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-23-2025/4 AM/IMG_4080.MOV
2025-01-31 21:58:25,819 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/12 AM/dji_fly_20250112_062312_432_1736665589518_video_cache.mov
2025-01-31 21:58:43,532 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/12 AM/dji_fly_20250112_062312_432_1736665589518_video_cache-1.mov
2025-01-31 21:59:17,326 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/1 AM/IMG_0387.MOV
2025-01-31 22:01:32,552 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/1 AM/DJI_0445.MP4
2025-01-31 22:01:49,715 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/1 AM/IMG_0388.MOV
2025-01-31 22:02:33,517 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/1 AM/IMG_0387-1.MOV
2025-01-31 22:02:43,163 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/1 AM/IMG_0388-1.MOV
2025-01-31 22:03:29,324 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/1 AM/DJI_0445-1.MP4
2025-01-31 22:03:35,830 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/1 AM/DJI_0455.MP4
2025-01-31 22:05:44,577 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/1 AM/IMG_0387-2.MOV
2025-01-31 22:06:01,087 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/1 AM/IMG_0388-2.MOV
2025-01-31 22:06:29,136 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/1 AM/DJI_0455-1.MP4
2025-01-31 22:06:37,509 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/1 AM/DJI_0445-2.MP4
2025-01-31 22:06:44,048 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/3 AM/DJI_0462.MP4
2025-01-31 22:06:50,740 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/3 AM/DJI_0463.MP4
2025-01-31 22:06:59,450 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/3 AM/DJI_0464.MP4
2025-01-31 22:07:06,677 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/3 AM/DJI_0465.MP4
2025-01-31 22:07:08,719 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/3 AM/IMG_0409.MOV
2025-01-31 22:07:11,633 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/3 AM/DJI_0466.MP4
2025-01-31 22:07:16,365 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/3 AM/IMG_0421.MOV
2025-01-31 22:07:25,685 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/3 AM/DJI_0467.MP4
2025-01-31 22:08:44,248 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/3 AM/DJI_0477.MP4
2025-01-31 22:09:11,698 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/3 AM/DJI_0487.MP4
2025-01-31 22:09:41,178 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/3 AM/IMG_0409-1.MOV
2025-01-31 22:09:51,264 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/3 AM/DJI_0489.MP4
2025-01-31 22:09:55,359 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/3 AM/IMG_0421-1.MOV
2025-01-31 22:10:00,342 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/3 AM/DJI_0467-1.MP4
2025-01-31 22:10:32,436 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/6 AM/DJI_0527.MP4
2025-01-31 22:10:34,726 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/6 AM/IMG_0518.MOV
2025-01-31 22:10:38,117 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/6 AM/IMG_0517.MOV
2025-01-31 22:10:41,560 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/6 AM/IMG_0519.MOV
2025-01-31 22:10:51,842 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/6 AM/DJI_0531.MP4
2025-01-31 22:10:57,076 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/6 AM/DJI_0532.MP4
2025-01-31 22:12:06,883 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/7 AM/IMG_0530.MOV
2025-01-31 22:12:08,440 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/7 AM/IMG_0564.MOV
2025-01-31 22:12:12,530 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/7 AM/IMG_0568.MOV
2025-01-31 22:12:15,154 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-12-2025/8 AM/IMG_0580.MOV
2025-01-31 22:12:17,859 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-16-2025/10 PM/DJI_0652.MP4
2025-01-31 22:12:29,019 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-16-2025/2 PM/DJI_0580-1.MP4
2025-01-31 22:13:09,318 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/1 AM/DJI_0675-1.MP4
2025-01-31 22:13:36,477 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/1 AM/DJI_0678.MP4
2025-01-31 22:14:08,146 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/1 AM/DJI_0698.MP4
2025-01-31 22:14:14,866 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/1 AM/DJI_0699.MP4
2025-01-31 22:15:15,742 - ERROR - Could not open video: /Volumes/BigBoy/portugal trip 2025/1-17-2025/6 PM/DJI_0552.MP4
2025-01-31 22:16:39,798 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/11 AM/DJI_0874.MP4
2025-01-31 22:17:49,452 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/11 AM/DJI_0909.MP4
2025-01-31 22:18:00,412 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/9 AM/DJI_0467.MP4
2025-01-31 22:18:10,867 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/9 AM/DJI_0470.MP4
2025-01-31 22:18:11,282 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/9 AM/DJI_0468.MP4
2025-01-31 22:18:16,320 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/9 AM/DJI_0471.MP4
2025-01-31 22:18:23,828 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/9 AM/DJI_0469.MP4
2025-01-31 22:18:29,564 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/9 AM/DJI_0478.MP4
2025-01-31 22:18:36,314 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/9 AM/DJI_0480.MP4
2025-01-31 22:18:41,302 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/9 AM/DJI_0479.MP4
2025-01-31 22:18:49,179 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/9 AM/DJI_0482.MP4
2025-01-31 22:18:51,966 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/9 AM/DJI_0481.MP4
2025-01-31 22:18:55,404 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/9 AM/DJI_0484.MP4
2025-01-31 22:18:57,170 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/9 AM/DJI_0485.MP4
2025-01-31 22:19:04,779 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/9 AM/DJI_0483.MP4
2025-01-31 22:19:13,638 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/10 AM/DJI_0808.MP4
2025-01-31 22:19:47,858 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0137.MOV
2025-01-31 22:19:55,010 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-17-2025/10 AM/DJI_0813.MP4
2025-01-31 22:19:58,912 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0134.MOV
2025-01-31 22:20:08,894 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0182.MOV
2025-01-31 22:20:14,963 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0157.MOV
2025-01-31 22:20:15,062 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0168.MOV
2025-01-31 22:20:22,894 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0146.MOV
2025-01-31 22:20:24,136 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0147.MOV
2025-01-31 22:20:31,396 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0150.MOV
2025-01-31 22:20:35,280 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0147-1.MOV
2025-01-31 22:20:37,776 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0157-1.MOV
2025-01-31 22:20:39,185 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0150-1.MOV
2025-01-31 22:20:39,582 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0162.MOV
2025-01-31 22:20:45,315 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0162-1.MOV
2025-01-31 22:20:46,196 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0168-1.MOV
2025-01-31 22:20:49,078 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/1 AM/IMG_0182-1.MOV
2025-01-31 22:20:56,641 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/5 AM/IMG_0287.MOV
2025-01-31 22:20:59,574 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/5 AM/IMG_0236.MOV
2025-01-31 22:21:16,716 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/5 AM/IMG_0277.MOV
2025-01-31 22:21:17,527 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/5 AM/IMG_0236-1.MOV
2025-01-31 22:21:22,034 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/5 AM/IMG_0277-1.MOV
2025-01-31 22:21:24,639 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/5 AM/IMG_0287-1.MOV
2025-01-31 22:21:50,026 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/6 AM/IMG_0320.MOV
2025-01-31 22:22:06,938 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/6 AM/IMG_0319.MOV
2025-01-31 22:22:10,871 - WARNING - No valid frames extracted from /Volumes/BigBoy/portugal trip 2025/1-11-2025/6 AM/IMG_0319-1.MOV
